"step" "angle" "time" "temp" "altitude" "slope" "ruggedness" "dist_to_sea" "xutm" "yutm" "x" "y" "habitat" "ID"
"417" 226.274169979695 -1.22127513580483 "21:00:00" -3 200.385000610352 0.0620184318708712 1.42574269916823 2768.68610839844 546501 8244615 -19.4616018190527 74.286612210901 "Sparse_vegetated" "M07"
"418" 31.0161248385416 0.817645045832702 "22:00:00" -9 213.660556115044 0.0763389984362798 1.80502117529543 2839.38879801432 546661 8244775 -19.4561737165223 74.2880086851019 "Sparse_vegetated" "M07"
"419" 2.23606797749979 -2.06669081823096 "23:00:00" -12 215.90666402181 0.0767111905654499 1.80100862901691 2867.64637044271 546660 8244806 -19.4561801893715 74.2882866776768 "Sparse_vegetated" "M07"
"420" 9.05538513813742 2.1451011569696 "00:00:00" -7 215.886664326986 0.0766818388230501 1.80154309709553 2865.85024142795 546662 8244805 -19.456114905108 74.2882772527422 "Sparse_vegetated" "M07"
"421" 6 3.0309354324159 "01:00:00" -3 216.532441914876 0.0766754304825323 1.79802169970207 2874.36366644965 546661 8244814 -19.4561402539845 74.2883581252408 "Sparse_vegetated" "M07"
"422" 2.23606797749979 -1.10714871779409 "02:00:00" 1 216.079997253418 0.0767259052160115 1.80068273707712 2868.99155056424 546661 8244808 -19.4561454021654 74.2883043652205 "Sparse_vegetated" "M07"
"423" 4.47213595499958 0.643501108793284 "03:00:00" 0 215.966664123535 0.0767334578649264 1.80069499090198 2868.98737223307 546659 8244807 -19.4562124025372 74.2882958701388 "Sparse_vegetated" "M07"
"424" 7.61577310586391 2.43933572208079 "04:00:00" -2 215.646664937337 0.0766948029734418 1.80095789182664 2866.2857430013 546657 8244803 -19.4562819766894 74.2882604950246 "Sparse_vegetated" "M07"
"425" 386.788055658393 0.378678225584113 "05:00:00" -3 216.013331095378 0.0766749451448753 1.8015586206246 2865.84837131076 546664 8244806 -19.4560479047625 74.2882857477942 "Sparse_vegetated" "M07"
"426" 1907.32325524542 -0.0612381769933685 "06:00:00" -12 241.433329772949 0.0754144013467429 1.76249887720744 2828.01181532118 546938 8245079 -19.4467507802915 74.2906679311977 "Bareground" "M07"
"427" 761.837909269419 0.214939423920577 "07:00:00" -15 269.286678059896 0.0916604910019956 2.20821069824204 2208.05095214844 548369 8246340 -19.3982975251675 74.3016263932433 "Bareground" "M07"
"428" 547.028335646336 -0.429462527250759 "08:00:00" -14 244.373328653971 0.170684824849166 4.03475123299903 2045.59894205729 548820 8246954 -19.382818264564 74.3070183504974 "Bareground" "M07"
"429" 148 1.3932849500785 "09:00:00" -13 258.193330891927 0.125339390492347 2.94594618662552 1766.80151909722 549298 8247220 -19.3667507968085 74.3092846291342 "Bareground" "M07"
"430" 181.218100641189 -0.519035122349387 "10:00:00" -12 272.033335367839 0.120968351426433 2.78746947132151 1880.65388997396 549250 8247360 -19.3682130716553 74.3105507735495 "Bareground" "M07"
"431" 287.563905940923 -0.92463170984275 "11:00:00" -12 281.633331298828 0.120609701234847 2.68735195448952 1942.91154296875 549284 8247538 -19.3669253520966 74.3121372242988 "Bareground" "M07"
"432" 639.203410504043 -0.153982018446413 "12:00:00" -12 261.668877834744 0.158523897411327 3.45186222143753 1801.43517523872 549542 8247665 -19.358264698159 74.3132114735911 "Bareground" "M07"
"433" 359.92360300486 0.476059491031587 "13:00:00" -9 205.298669637044 0.224288042378702 5.42731709505402 1432.99728190104 550152 8247856 -19.3378844935003 74.314770993445 "Bareground" "M07"
"434" 75.538069872085 0.910720930796049 "14:00:00" -9 234.82978064643 0.227121402575545 5.28799666420101 1275.91509087457 550408 8248109 -19.3291695275886 74.316973487497 "Bareground" "M07"
"435" 68.2495421230062 -0.311077422705016 "15:00:00" -7 250.411112026638 0.216338561196495 4.86879852319809 1317.58783230252 550399 8248184 -19.3293979122017 74.3176477085944 "Bareground" "M07"
"436" 39.4081209904761 0.814847826620743 "16:00:00" -8 259.389341430664 0.213074018264648 4.84660916855249 1337.22972086589 550412 8248251 -19.3289048827349 74.3182447188065 "Bareground" "M07"
"437" 7 -2.19399565672896 "17:00:00" -5 267.955996297201 0.213651836553114 4.86602308537744 1373.00365193685 550389 8248283 -19.3296371220705 74.318537207138 "Sparse_vegetated" "M07"
"438" 3.16227766016838 -0.321750554396642 "18:00:00" -1 267.058442925347 0.213572406504449 4.87494774002025 1366.93905029297 550396 8248283 -19.3294052032686 74.3185354461912 "Bareground" "M07"
"439" 5.3851648071345 -0.0587558227157227 "19:00:00" 0 266.499555528429 0.21352095030834 4.87648565861973 1363.84370524089 550399 8248282 -19.3293067398954 74.3185257320029 "Bareground" "M07"
"440" 7.81024967590665 2.64604098010396 "20:00:00" 2 265.506669108073 0.213426051676171 4.87911992935139 1358.51465657552 550404 8248280 -19.3291429446959 74.3185065551176 "Bareground" "M07"
"441" 5.8309518948453 1.41647755086878 "21:00:00" 5 267.196442192925 0.213590609295067 4.88563339218093 1365.82862548828 550399 8248286 -19.3293030183572 74.3185615696907 "Bareground" "M07"
"442" 12.2065556157337 -1.15114546465979 "22:00:00" 8 267.314886745877 0.213595100804068 4.87239783869374 1368.67179361979 550394 8248283 -19.3294714657781 74.3185359493438 "Sparse_vegetated" "M07"
"443" 15 3.10881750918572 "23:00:00" 11 269.793322753906 0.213689594431815 4.8713944684595 1380.77600911458 550384 8248290 -19.3297962676142 74.3186011807767 "Sparse_vegetated" "M07"
"444" 2.23606797749979 2.67794504458899 "00:00:00" 9 266.711333007812 0.213538910366989 4.87004051956126 1365.94848225911 550396 8248281 -19.3294070639228 74.3185175273463 "Bareground" "M07"
"445" 5.09901951359278 -1.83704837594582 "01:00:00" 7 267.186664835612 0.213583753654259 4.87367278935699 1367.80542195638 550395 8248283 -19.3294383345228 74.31853569777 "Bareground" "M07"
"446" 175.205593518015 0.438114851439838 "02:00:00" 7 266.719999186198 0.213544654877878 4.88227891711719 1363.97010904948 550400 8248284 -19.3292717478601 74.3185433992479 "Bareground" "M07"
"447" 114.85643212289 -0.0233579143446351 "03:00:00" -4 266.829783732096 0.21866316652112 5.01894538558866 1282.0945852322 550541 8248388 -19.3245032118196 74.3194396514604 "Bareground" "M07"
"448" 140.716026095111 0.178270749783177 "04:00:00" -9 267.980002848307 0.232393851907214 5.41812068949253 1227.25918782552 550635 8248454 -19.3213270093242 74.3200072306948 "Bareground" "M07"
"449" 256.452724688197 -0.126644106592159 "05:00:00" -10 265.488000488281 0.274186572466272 6.12074293381553 1191.58560546875 550734 8248554 -19.31795305436 74.3208781159902 "Bareground" "M07"
"450" 45.9673797382448 0.106235621480751 "06:00:00" -12 250.733329806858 0.246609839013223 5.83882185443896 1127.03955837674 550936 8248712 -19.3111110036482 74.3222424210978 "Bareground" "M07"
"451" 8 0.800781565178043 "07:00:00" -8 247.675112372504 0.24485753382236 5.77999963759116 1111.92623263889 550969 8248744 -19.3099873072797 74.3225207237286 "Bareground" "M07"
"452" 8.60232526704263 2.52134316760697 "08:00:00" -4 248.732002156575 0.244820452723803 5.77711279473633 1115.47254557292 550969 8248752 -19.3099797761239 74.3225923983687 "Bareground" "M07"
"453" 6.08276253029822 2.35619449019234 "09:00:00" 0 248.871111721463 0.245007252686125 5.78712786902125 1116.87239718967 550964 8248745 -19.3101520616494 74.3225309555448 "Bareground" "M07"
"454" 326.062877371835 0.2820395127514 "10:00:00" 0 247.726668294271 0.244817362316021 5.77782177872986 1111.91258951823 550970 8248746 -19.3099522853301 74.3225383878764 "Bareground" "M07"
"455" 1040.28697963591 0.232657046416159 "11:00:00" -8 202.043331502279 0.236464890005143 5.70193074470679 927.890450032552 551264 8248887 -19.300075903378 74.3237266039572 "Bareground" "M07"
"456" 1402.36157962203 0.742801595907474 "12:00:00" -12 83.0006674194336 0.100910783815689 2.37234265245394 861.220189615885 552073 8249541 -19.2726355114192 74.3293771514812 "Bareground" "M07"
"457" 956.889230789019 0.527103378971899 "13:00:00" -11 13.5266667683919 0.0893785772120496 2.59953010355905 1666.62981228299 552280 8250928 -19.2644313972525 74.3417494801727 "Bareground" "M07"
"458" 711.002812933957 -2.59043838815226 "14:00:00" -11 19.5380001407199 0.0702406023450913 1.95468671623916 2542.52955891927 551926 8251817 -19.27532129698 74.3498063855552 "Bareground" "M07"
"459" 55.8659108938537 -0.157367538540803 "15:00:00" -12 69.4213314819336 0.152119144978577 3.60548859175831 1842.78043294271 552496 8251392 -19.2568138471785 74.3458499088612 "Bareground" "M07"
"460" 1025.65345024526 -0.151471064730702 "16:00:00" -11 75.0422236972385 0.158469124558738 3.75643457660719 1786.88515353733 552535 8251352 -19.2555585098459 74.3454813036047 "Bareground" "M07"
"461" 17.8044938147649 -3.09689296304338 "17:00:00" -9 99.8000030517578 5.55111512312578e-17 0 785.481989203559 553132 8250518 -19.2365673949796 74.3378517838854 "Bareground" "M07"
"462" 21.2602916254693 -2.95559556379563 "18:00:00" -4 99.8000030517578 5.55111512312578e-17 0 802.604637315538 553121 8250532 -19.2369184958386 74.3379801306124 "Bareground" "M07"
